ik,y,mean_probability_chem,mean_probability_chem_plus_bio,mean_delta_p,mean_aligned_delta_p,sd_aligned_delta_p,median_aligned_delta_p,mean_delta_rank,mean_aligned_delta_rank,mean_B,mean_aligned_B,mean_delta_log_loss,mean_log_loss_improvement,wilcoxon_p_aligned_delta_p,n_positive_direction,n_repeats_exceeding_threshold,n_repeats,task,drug_name,bh_q_rescue_correction,stable_min_repeats,selected_wilcoxon_only,magnitude_ok,selected,selected_q_lt_0.01,selected_q_lt_0.05,selected_q_lt_0.1,selected_q_lt_0.2,selected_previous
SNICXCGAKADSCV,0,0.0424437188152018,0.0330760639144215,-0.0093676549007803,0.0093676549007803,0.0019122386136794,0.0091949097170544,-0.0200963222416812,0.0200963222416812,-0.2601661963871519,0.2601661963871519,-0.0097349406481387,0.0097349406481387,9.5367431640625e-07,20,0,20,SR-p53,nicotine,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SNPPWIUOZRMYNY,0,0.0614268890254584,0.0540885870063154,-0.007338302019143,0.007338302019143,0.0033460831257456,0.0062858700847477,-0.0079246935201401,0.0079246935201401,-0.1361764229974895,0.1361764229974895,-0.0077853016303079,0.0077853016303079,9.5367431640625e-07,20,0,20,SR-p53,bupropion,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SNTQPLDRUZOSDP,0,0.07302311897858,0.0627909819667775,-0.0102321370118025,0.0102321370118025,0.0058120166099948,0.0089497951153585,-0.0623029772329246,0.0623029772329246,-0.1662918638569294,0.1662918638569294,-0.0109612716877901,0.0109612716877901,9.5367431640625e-07,20,1,20,SR-p53,proadifen,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SOYKEARSMXGVTM,0,0.081965009767624,0.0743776323207376,-0.0075873774468864,0.0075873774468864,0.0028880480060912,0.0075848913438944,-0.0353327495621716,0.0353327495621716,-0.1061442860902522,0.1061442860902522,-0.0082298054715586,0.0082298054715586,9.5367431640625e-07,20,0,20,SR-p53,BRD-K89595132,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SPFYMRJSYKOXGV,0,0.116998158146186,0.0974779783199027,-0.0195201798262833,0.0195201798262833,0.0089914524265632,0.018312860965447,-0.0956654991243432,0.0956654991243432,-0.2117229998041203,0.2117229998041203,-0.0217942385523587,0.0217942385523587,9.5367431640625e-07,20,8,20,SR-p53,enrofloxacin,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SPIUTQOUKAMGCX,0,0.1090404556908019,0.0985136892441927,-0.0105267664466091,0.0105267664466091,0.0044963667710135,0.0094353463166686,-0.0527583187390542,0.0527583187390542,-0.1146773963038747,0.1146773963038747,-0.0117332334102839,0.0117332334102839,9.5367431640625e-07,20,1,20,SR-p53,flavoxate,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SPTMROWPYQRZSX,0,0.0679971302251064,0.0592876250250065,-0.0087095052000999,0.0087095052000999,0.0038521906769092,0.0080766892000092,-0.0344133099824868,0.0344133099824868,-0.1468008784805982,0.1468008784805982,-0.0093030336914851,0.0093030336914851,9.5367431640625e-07,20,0,20,SR-p53,isoxicam,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SQVIAVUSQAWMKL,0,0.049285044423961,0.0344127981182283,-0.0148722463057327,0.0148722463057327,0.0031674565715949,0.0144667886601167,-0.0901926444833625,0.0901926444833625,-0.3783106158415689,0.3783106158415689,-0.0155186252366163,0.0155186252366163,9.5367431640625e-07,20,1,20,SR-p53,etilefrine,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SRBPKVWITYPHQR,0,0.0512457036676661,0.0440361915023094,-0.0072095121653567,0.0072095121653567,0.0025794038905356,0.0069291743850851,0.0047723292469352,-0.0047723292469352,-0.158887206606081,0.158887206606081,-0.0075729307137959,0.0075729307137959,9.5367431640625e-07,20,0,20,SR-p53,ZD-2079,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SSOLNOMRVKKSON,0,0.1186627107003594,0.09550551319548,-0.0231571975048793,0.0231571975048793,0.0073205969971881,0.0215656536237999,-0.1062609457092819,0.1062609457092819,-0.2452881724460478,0.2452881724460478,-0.0259165343175311,0.0259165343175311,9.5367431640625e-07,20,12,20,SR-p53,proguanil,1.5412321769785217e-06,False,True,True,True,False,False,False,False,False
STECJAGHUSJQJN,0,0.094500356922971,0.081983702361934,-0.0125166545610369,0.0125166545610369,0.0042221105344442,0.012126109173284,-0.0682574430823117,0.0682574430823117,-0.1560922283491639,0.1560922283491639,-0.0137320365192835,0.0137320365192835,9.5367431640625e-07,20,1,20,SR-p53,BRD-A93048969,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SUBDBMMJDZJVOS,0,0.0724274033459881,0.0720800997660081,-0.00034730357998,0.00034730357998,0.0025632915637678,0.0001426896164216,0.0539842381786339,-0.0539842381786339,-0.0055057829764123,0.0055057829764123,-0.0003726307418642,0.0003726307418642,0.4491586685180664,11,0,20,SR-p53,omeprazole,0.56225617497945,False,False,False,False,False,False,False,False,False
SUDAHWBOROXANE,0,0.0861599420219835,0.092587370037046,0.0064274280150624,-0.0064274280150624,0.0067004876412655,-0.005608707348984,0.0632224168126094,-0.0632224168126094,0.0764936239182123,-0.0764936239182123,0.0070872878426951,-0.0070872878426951,0.9996461868286132,5,0,20,SR-p53,PD-0325901,1.0,False,False,False,False,False,False,False,False,False
SVEBYYWCXTVYCR,0,0.0608240834185256,0.0436974152185073,-0.0171266682000182,0.0171266682000182,0.0053071483447466,0.0162347241387762,-0.1336690017513135,0.1336690017513135,-0.3554396292993541,0.3554396292993541,-0.0180603542501866,0.0180603542501866,9.5367431640625e-07,20,6,20,SR-p53,methyl-dopate,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SXYZQZLHAIHKKY,0,0.0640196240205139,0.0545544494804376,-0.0094651745400762,0.0094651745400762,0.0032749277455113,0.0095763583291094,-0.0373029772329246,0.0373029772329246,-0.1710189251244699,0.1710189251244699,-0.0100617491394769,0.0100617491394769,9.5367431640625e-07,20,0,20,SR-p53,clocortolone-pivalate,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SYLKGLMBLAAGSC,0,0.0563939244066113,0.0442413536108414,-0.0121525707957699,0.0121525707957699,0.0034394594026624,0.0122707731146198,-0.0630035026269702,0.0630035026269702,-0.2568117320856929,0.2568117320856929,-0.0127969759012035,0.0127969759012035,9.5367431640625e-07,20,1,20,SR-p53,cefsulodin,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SYTBZMRGLBWNTM,0,0.1128569107911876,0.0972412417716172,-0.0156156690195703,0.0156156690195703,0.0076269789702415,0.0150046321213158,-0.0719789842381786,0.0719789842381786,-0.1670756724067941,0.1670756724067941,-0.0174518807052153,0.0174518807052153,9.5367431640625e-07,20,4,20,SR-p53,flurbiprofen,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
SZLZWPPUNLXJEA,0,0.1239175438122457,0.1356139549833643,0.0116964111711185,-0.0116964111711185,0.0096602302289408,-0.0102353413250887,0.0137915936952714,-0.0137915936952714,0.1022444378305875,-0.1022444378305875,0.0134830573613144,-0.0134830573613144,0.9999971389770508,2,0,20,SR-p53,rescinnamine,1.0,False,False,False,False,False,False,False,False,False
SZRPDCCEHVWOJX,0,0.0444828874817083,0.0375366715913947,-0.0069462158903135,0.0069462158903135,0.0027393483891557,0.0073053572616272,0.0070490367775831,-0.0070490367775831,-0.1793084942619285,0.1793084942619285,-0.0072409272762549,0.0072409272762549,9.5367431640625e-07,20,0,20,SR-p53,pirinixic-acid,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TTWJBBZEZQICBI,0,0.0868306458637973,0.0761241645443169,-0.0107064813194803,0.0107064813194803,0.0025865290727454,0.0107269906886068,-0.0660683012259194,0.0660683012259194,-0.1437014194383823,0.1437014194383823,-0.0116550503950153,0.0116550503950153,9.5367431640625e-07,20,0,20,SR-p53,metoclopramide,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TUEWQXNXQFRUTK,0,0.1502954050981007,0.1590794691629896,0.0087840640648889,-0.0087840640648889,0.0166371577472618,-0.0157976818915659,-0.0126970227670753,0.0126970227670753,0.0619797598059302,-0.0619797598059302,0.0105573647397956,-0.0105573647397956,0.9866790771484376,5,1,20,SR-p53,oxytetracycline,1.0,False,False,False,False,False,False,False,False,False
TUFADSGTJUOBEH,0,0.0456770806208044,0.037213150581461,-0.0084639300393433,0.0084639300393433,0.0035008578603356,0.0088762907595441,-0.008800350262697,0.008800350262697,-0.2176942570622888,0.2176942570622888,-0.0088262778872659,0.0088262778872659,9.5367431640625e-07,20,0,20,SR-p53,LY-16350,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TUZYXOIXSAXUGO,0,0.0600576431786705,0.0504484635346284,-0.0096091796440421,0.0096091796440421,0.0021828300476493,0.0095777535107963,-0.036908931698774,0.036908931698774,-0.1849062592572721,0.1849062592572721,-0.0101719819954968,0.0101719819954968,9.5367431640625e-07,20,0,20,SR-p53,pravastatin,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TVQZAMVBTVNYLA,0,0.0834460717767207,0.0608735022018978,-0.0225725695748228,0.0225725695748228,0.0071841434143091,0.0225307284542745,-0.2042907180385288,0.2042907180385288,-0.3438149155854607,0.3438149155854607,-0.0243168622174073,0.0243168622174073,9.5367431640625e-07,20,15,20,SR-p53,pranoprofen,1.5412321769785217e-06,True,True,True,True,True,True,True,True,True
TVURRHSHRRELCG,0,0.1328771613803586,0.119097865518658,-0.0137792958617006,0.0137792958617006,0.0064620054764087,0.0135656553936946,-0.0476795096322241,0.0476795096322241,-0.1257824297356126,0.1257824297356126,-0.0157640268061476,0.0157640268061476,9.5367431640625e-07,20,4,20,SR-p53,fenoldopam,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TVYLLZQTGLZFBW,0,0.0781475863991626,0.0785528800927553,0.0004052936935927,-0.0004052936935927,0.0030530338925898,-0.0016076842887348,0.0442206654991243,-0.0442206654991243,0.0038978714691929,-0.0038978714691929,0.0004518529344094,-0.0004518529344094,0.7270622253417969,6,0,20,SR-p53,tramadol,0.9004186989998053,False,False,False,False,False,False,False,False,False
TVZCRIROJQEVOT,0,0.173267430162799,0.156597656769151,-0.016669773393648,0.016669773393648,0.0108983016417805,0.0139896285542259,-0.0461908931698774,0.0461908931698774,-0.1223126422462859,0.1223126422462859,-0.0199421359943561,0.0199421359943561,9.5367431640625e-07,20,6,20,SR-p53,cromakalim,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TXCGAZHTZHNUAI,0,0.0456358050070956,0.0386722075113775,-0.006963597495718,0.006963597495718,0.0019507466345968,0.006587383412282,0.0091506129597197,-0.0091506129597197,-0.1737170840320641,0.1737170840320641,-0.0072692561364092,0.0072692561364092,9.5367431640625e-07,20,0,20,SR-p53,clofibric-acid,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TYMRLRRVMHJFTF,0,0.0423532587556608,0.0436073297515964,0.0012540709959356,-0.0012540709959356,0.0023678931471662,-0.0018585932838214,0.1113835376532399,-0.1113835376532399,0.0292585738702626,-0.0292585738702626,0.0013129099570516,-0.0013129099570516,0.9800052642822266,5,0,20,SR-p53,mafenide,1.0,False,False,False,False,False,False,False,False,False
TYNLGDBUJLVSMA,0,0.1415203059731155,0.1199493114708735,-0.0215709945022419,0.0215709945022419,0.005711589270197,0.0212428606410959,-0.0669001751313485,0.0669001751313485,-0.1904889083122922,0.1904889083122922,-0.024820124983312,0.024820124983312,9.5367431640625e-07,20,15,20,SR-p53,diacerein,1.5412321769785217e-06,True,True,True,True,True,True,True,True,True
TYYBFXNZMFNZJT,0,0.09931759859558,0.0751915603249427,-0.0241260382706372,0.0241260382706372,0.0095728458737874,0.0239253262885336,-0.1688704028021015,0.1688704028021015,-0.3117103983781555,0.3117103983781555,-0.0263994200254667,0.0263994200254667,9.5367431640625e-07,20,13,20,SR-p53,ioxaglic-acid,1.5412321769785217e-06,False,True,True,True,False,False,False,False,False
TYZROVQLWOKYKF,0,0.1152827590529943,0.1038819878747277,-0.0114007711782666,0.0114007711782666,0.0043509726889653,0.0123301051690092,-0.0492119089316987,0.0492119089316987,-0.1165452361793005,0.1165452361793005,-0.0128137791157453,0.0128137791157453,9.5367431640625e-07,20,0,20,SR-p53,linezolid,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TZBJGXHYKVUXJN,1,0.1185026218093991,0.1197039831170753,0.0012013613076761,0.0012013613076761,0.0046257877636684,0.0002724258318241,-0.0085376532399299,-0.0085376532399299,0.0106279743443718,0.0106279743443718,-0.009248166609708,0.009248166609708,0.194188117980957,12,0,20,SR-p53,genistein,0.2537391408284505,False,False,False,False,False,False,False,False,False
TZFWDZFKRBELIQ,0,0.0574700574949732,0.0623010855742017,0.0048310280792285,-0.0048310280792285,0.0034042066631355,-0.0057531984716063,0.1492994746059544,-0.1492994746059544,0.085252086830577,-0.085252086830577,0.0051422909245662,-0.0051422909245662,0.9999866485595704,2,0,20,SR-p53,chlorzoxazone,1.0,False,False,False,False,False,False,False,False,False
TZJUVVIWVWFLCD,0,0.0556902637885143,0.0434526793251026,-0.0122375844634116,0.0122375844634116,0.0043773323125318,0.0126442904580889,-0.0640542907180385,0.0640542907180385,-0.2646662334163013,0.2646662334163013,-0.012871083389447,0.012871083389447,9.5367431640625e-07,20,0,20,SR-p53,ipsapirone,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
TZXKOCQBRNJULO,0,0.0550634330081212,0.0467653770017879,-0.0082980560063333,0.0082980560063333,0.0034490238479325,0.0083250387140229,-0.0101138353765324,0.0101138353765324,-0.1734663129995945,0.1734663129995945,-0.0087417683805188,0.0087417683805188,9.5367431640625e-07,20,0,20,SR-p53,deferiprone,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
UBCHPRBFMUDMNC,0,0.038068134084681,0.0296140918769576,-0.0084540422077234,0.0084540422077234,0.0029340560045457,0.0091627881474866,-0.0071803852889667,0.0071803852889667,-0.2646558707123374,0.2646558707123374,-0.0087469376008485,0.0087469376008485,9.5367431640625e-07,20,0,20,SR-p53,rimantadine,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
UBPYILGKFZZVDX,1,0.0900880421895518,0.2592927780565758,0.169204735867024,0.169204735867024,0.0843590541289068,0.2088627414577093,0.263922942206655,0.263922942206655,1.2146498262246164,1.2146498262246164,-1.0027333607905322,1.0027333607905322,9.5367431640625e-07,20,17,20,SR-p53,bosutinib,1.354493956634964e-06,True,True,True,True,True,True,True,True,True
UBQNRHZMVUUOMG,0,0.0410007263989304,0.0345746347488512,-0.0064260916500791,0.0064260916500791,0.0026508770389828,0.0067375670329057,0.0086252189141856,-0.0086252189141856,-0.1776984020234312,0.1776984020234312,-0.0066788115507014,0.0066788115507014,9.5367431640625e-07,20,0,20,SR-p53,zonisamide,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
UCFGDBYHRUNTLO,1,0.3034097085667029,0.7845724163675013,0.4811627078007984,0.4811627078007984,0.1561955174465352,0.5262478048059464,-0.0007880910683012,-0.0007880910683012,2.326858757179712,2.326858757179712,-0.9218851245960756,0.9218851245960756,9.5367431640625e-07,20,19,20,SR-p53,topotecan,1.354493956634964e-06,True,True,True,True,True,True,True,True,True
UCTWMZQNUQWSLP,0,0.0715846669947463,0.0671865129954845,-0.0043981539992618,0.0043981539992618,0.0034802227860927,0.0035026827646669,0.0136602451838879,-0.0136602451838879,-0.0695787381437758,0.0695787381437758,-0.0047194898461563,0.0047194898461563,1.9073486328125e-06,19,0,20,SR-p53,BRD-A07765530,2.9587993650167163e-06,False,True,False,False,False,False,False,False,False
UDMBCSSLTHHNCD,0,0.146909217351157,0.1179407790838746,-0.0289684382672823,0.0289684382672823,0.0165964937977302,0.0263006926340492,-0.0944395796847635,0.0944395796847635,-0.2641337484113252,0.2641337484113252,-0.033224667236752,0.033224667236752,9.5367431640625e-07,20,13,20,SR-p53,BRD-K85767870,1.5412321769785217e-06,False,True,True,True,False,False,False,False,False
UEJJHQNACJXSKW,0,0.0866787459910822,0.0707102932838285,-0.0159684527072537,0.0159684527072537,0.0038500772492809,0.0151804678825172,-0.1162872154115586,0.1162872154115586,-0.2234179230303571,0.2234179230303571,-0.0173245637946164,0.0173245637946164,9.5367431640625e-07,20,4,20,SR-p53,thalidomide,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
UEQUQVLFIPOEMF,0,0.0845646321732971,0.0715344906501604,-0.0130301415231367,0.0130301415231367,0.006503019955557,0.0157241535405638,-0.0893607705779334,0.0893607705779334,-0.182510807959091,0.182510807959091,-0.0141330032183201,0.0141330032183201,9.5367431640625e-07,20,2,20,SR-p53,mianserin,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
UFLGIAIHIAPJJC,0,0.0583771533570497,0.0456283455022263,-0.0127488078548233,0.0127488078548233,0.0046803455578301,0.0120532061727047,-0.0743432574430823,0.0743432574430823,-0.2605745541105085,0.2605745541105085,-0.0134495499452801,0.0134495499452801,9.5367431640625e-07,20,3,20,SR-p53,tripelennamine,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
UGJMXCAKCUNAIE,0,0.0298316010553631,0.0230057341693027,-0.0068258668860603,0.0068258668860603,0.0025665768192227,0.0067853181214856,-0.003677758318739,0.003677758318739,-0.268366016147623,0.268366016147623,-0.0070111350472464,0.0070111350472464,9.5367431640625e-07,20,0,20,SR-p53,gabapentin,1.5412321769785217e-06,False,True,False,False,False,False,False,False,False
UHDGCWIWMRVCDJ,1,0.1683370371661818,0.2448704087962171,0.0765333716300352,0.0765333716300352,0.044197081381886,0.0693523210635979,0.0116024518388791,0.0116024518388791,0.4601231924205715,0.4601231924205715,-0.3619874918452564,0.3619874918452564,9.5367431640625e-07,20,17,20,SR-p53,cytarabine,1.354493956634964e-06,True,True,True,True,True,True,True,True,True
UIARLYUEJFELEN,1,0.3255427907734384,0.7266314101470301,0.4010886193735917,0.4010886193735917,0.1781156305818186,0.4038879222119794,-0.005385288966725,-0.005385288966725,1.891773285937792,1.891773285937792,-0.7650890208891198,0.7650890208891198,9.5367431640625e-07,20,18,20,SR-p53,lestaurtinib,1.354493956634964e-06,True,True,True,True,True,True,True,True,True
UIAYVIIHMORPSJ,0,0.0848514250800947,0.0836093076791413,-0.0012421174009533,0.0012421174009533,0.0030996305151284,0.0019881047822171,0.0174255691768826,-0.0174255691768826,-0.0157618975145538,0.0157618975145538,-0.0013592301290689,0.0013592301290689,0.0526990890502929,14,0,20,SR-p53,cilostamide,0.068686453144202,False,False,False,False,False,False,False,False,False
UIKROCXWUNQSPJ,0,0.0545988679537026,0.070174206023294,0.0155753380695914,-0.0155753380695914,0.0119477155754525,-0.0190714924174477,0.2717600700525394,-0.2717600700525394,0.2512777212856517,-0.2512777212856517,0.0166972182988595,-0.0166972182988595,0.9999332427978516,2,0,20,SR-p53,cotinine,1.0,False,False,False,False,False,False,False,False,False
